CustomerID,Age,BankAge,Salary,E_IND,OVOL8,ONO3,ONO6,ONO9,Churn
5e90925f,39,19,85791,3,5,8,11,2,0
5e8cb0f5,19,1,15000,4,3,2,4,3,0
5e8c3331,30,4,23588,4,1,4,6,5,0
5e8684b8,28,0,20152,5,2,5,9,2,0
5e866acf,50,20,74823,5,6,5,12,8,0
5e862503,27,8,27002,2,4,2,5,2,0
5e83b40c,28,3,34906,5,3,5,2,1,0
5e7c6c6a,40,7,47791,1,2,4,1,2,0
5e7b018e,25,7,31683,2,0,2,4,4,0
5e78cccb,35,11,25502,5,1,3,15,5,0
5e781f7e,45,10,40007,2,2,4,12,1,0
5e73e81d,39,21,32610,2,4,11,11,4,0
5e691db6,49,20,91776,5,3,13,12,6,0
5e600114,33,9,45627,1,1,3,3,2,0
5e5e7b39,38,9,47953,1,3,2,5,2,0
5e569afb,40,3,52770,2,2,5,4,1,0
5e547f82,53,11,98159,5,0,11,12,3,0
5e4eeb7b,50,6,75980,1,1,2,3,3,0
5e4c3bf8,31,6,59259,4,0,5,9,2,0
5e4b2802,35,16,80868,2,4,4,7,3,0
5e47fbc6,37,2,72431,3,4,0,5,4,0
5e453cc1,30,2,26321,5,1,4,10,5,0
5e44c8d4,31,9,40438,5,2,5,10,5,0
5e40b2e5,55,29,61732,5,2,14,16,8,0
5e3e3e0c,47,27,35244,1,3,3,8,3,0
5e3b0138,51,10,71048,3,2,1,4,2,0
5e3a061c,58,28,65190,4,4,14,15,5,0
5e32d0f1,38,6,31501,4,0,7,5,4,0
5e2bb8e5,55,19,76805,2,4,4,6,6,0
5e2b5b46,39,19,72325,4,6,5,9,3,0
5e1cb7b4,38,3,59110,3,0,4,4,5,0
5e1b896b,51,16,72485,1,1,3,11,3,0
5e172d71,35,0,75247,4,0,2,6,2,0
5e163258,27,9,24173,5,2,8,4,5,0
5e131539,36,10,44493,2,2,3,5,4,0
5e0f0859,51,16,74150,2,2,5,11,6,0
5e055180,19,1,20991,3,1,2,8,1,0
5dfb631d,40,21,30510,1,5,8,10,5,0
5df16fb5,61,24,59756,5,3,3,10,5,0
5ded4b98,18,0,24127,4,2,2,6,3,0
5debc6ee,43,2,50946,5,0,2,4,3,0
5debbd3b,39,0,91540,2,0,1,4,2,0
5debb450,40,21,28288,4,1,8,6,7,0
5ddb2fe4,38,16,53213,5,3,8,10,4,1
5dd6b773,37,10,60287,5,0,6,8,6,0
5dd19306,37,18,49446,3,5,8,6,4,0
5dd17fe7,51,21,69218,3,4,8,6,3,0
5dcdfee2,49,7,63721,1,1,3,9,1,0
5dccf5ac,49,13,70614,4,0,3,5,5,0
5dcba77d,52,3,78644,3,1,1,6,3,0
5dc7ac0a,27,3,21211,4,1,2,6,3,0
5dc19f31,33,9,78846,5,1,4,6,1,0
5dc02218,49,5,63131,3,2,1,7,1,0
5dbf76ef,58,4,87713,5,0,3,7,3,0
5dbd4177,35,9,60909,3,1,3,4,2,0
5db16189,46,21,61992,1,3,6,7,0,0
5daf6876,29,5,32969,2,2,5,6,2,0
5daeabc5,58,19,74255,1,3,3,10,1,0
5dae76dd,26,8,27769,5,2,6,6,5,0
5dadf4de,18,0,22372,5,2,2,12,2,0
5da21226,51,11,101828,3,1,4,10,3,0
5d9f1894,56,21,80518,3,5,6,9,3,0
5d975b68,18,0,32722,1,1,2,2,3,0
5d93a183,18,0,25135,2,2,1,2,2,0
5d9214a3,39,21,44201,1,5,12,10,3,0
5d905927,53,27,73298,5,7,8,9,3,0
5d8ff3ab,39,17,65425,2,2,6,4,3,0
5d813634,51,11,80140,4,2,4,10,6,0
5d810cc3,68,16,49741,2,2,6,11,3,0
5d7d6f46,48,5,71449,3,0,4,5,6,0
5d7c9b71,40,10,58385,4,0,3,11,3,0
5d7a109b,40,7,58834,4,5,3,3,3,0
5d7151aa,42,11,58934,4,1,12,7,8,0
5d6f5ecf,42,10,56327,2,4,7,4,2,0
5d6b171d,52,15,71544,3,2,2,8,4,0
5d6145da,18,0,17355,1,0,0,3,0,0
5d5148dd,28,10,33373,5,0,5,10,2,0
5d512ce2,54,27,79579,4,7,6,13,6,0
5d50e951,45,18,70665,4,3,4,8,4,0
5d50c519,39,16,45509,4,1,6,10,2,0
5d4a4a34,37,4,51826,4,3,3,3,4,0
5d426ef5,47,25,54308,2,3,10,6,2,0
5d41dae4,33,6,55973,3,1,3,1,3,0
5d3fca44,48,27,71529,4,1,6,14,4,0
5d3d58c8,42,10,67715,1,1,2,12,3,0
5d3a6c52,31,13,55877,1,1,3,11,4,0
5d32a8f7,18,0,21721,2,1,1,3,1,1
5d2e3a03,53,8,67332,4,1,2,5,6,0
5d2c0861,24,3,26675,2,0,3,5,3,0
5d272534,43,12,90169,2,4,6,5,1,0
5d1d69c5,47,14,78172,1,2,3,6,0,0
5d1d150c,55,15,56479,1,0,4,11,4,0
5d1cdcff,49,3,87158,3,1,1,9,1,0
5d10448a,40,21,46088,2,2,9,10,0,0
5d0132b7,44,16,68185,1,3,4,4,1,0
5cff3268,50,26,94896,2,6,6,13,2,0
5cf8a3bc,28,8,26487,2,0,2,3,0,0
5cf7d8d3,19,0,21428,4,0,3,2,6,0
5cf31760,49,13,89610,3,2,5,9,3,0
5cef56ab,18,0,20319,5,1,4,6,2,0
5cedbc03,38,12,50218,5,3,7,7,8,0
5cec755e,56,18,84824,5,2,9,9,4,0
5ce7f730,39,0,44783,2,0,0,2,0,0
5ce4dd1a,56,22,67096,5,3,5,16,6,0
5ce492ff,20,1,18197,3,2,2,3,1,0
5cdfc345,21,1,18050,2,1,1,1,2,0
5cde548a,61,21,66336,1,3,7,7,2,0
5cdd5d90,50,28,78450,1,3,7,11,3,0
5ccebca2,42,17,39207,4,2,5,12,8,0
5cc98cca,56,12,72282,1,3,3,6,3,0
5cc37f4a,36,11,46141,5,1,4,12,5,0
5cc14332,32,1,15000,5,1,3,8,2,0
5cbe8a63,34,14,78117,4,1,6,11,5,0
5cb4afa7,22,2,32082,1,0,2,1,1,0
5cb4664c,30,5,29330,1,0,6,6,2,0
5ca070f9,52,18,67610,4,4,7,6,2,0
5c9f92a1,49,10,82023,2,2,5,4,5,0
5c9c4ad2,27,8,31389,2,3,4,8,2,0
5c99da85,32,5,34167,3,2,3,9,2,0
5c945494,44,16,82903,1,2,6,6,4,0
5c8ee948,40,18,42719,3,0,11,6,4,0
5c8291e7,18,0,15000,3,1,2,3,1,0
5c78e39b,21,0,21947,2,0,0,5,3,0
5c78d531,66,28,46560,5,5,13,13,10,0
5c771b74,34,12,25913,2,4,4,6,2,0
5c75881f,35,11,15000,4,2,4,5,6,0
5c75166b,47,16,78321,3,3,7,5,2,0
5c62cb02,38,16,90339,5,1,8,12,4,0
5c605bcb,40,20,60011,1,1,5,8,4,0
5c5f18d0,63,29,75812,2,3,9,14,3,0
5c5728d8,34,13,35071,5,2,5,9,9,0
5c56476f,49,12,80013,3,4,8,9,4,0
5c4f1fa2,43,15,44529,1,2,3,4,3,0
5c48874f,48,6,76114,1,4,4,3,3,0
5c437679,26,5,31240,5,0,5,7,5,0
5c4161d3,26,0,27025,2,0,0,4,0,0
5c38f769,48,15,55544,5,4,7,11,4,0
5c33e290,32,3,49706,5,3,4,6,2,0
5c338f62,40,16,38882,4,4,8,19,2,0
5c312916,53,27,81174,2,7,8,17,6,0
5c302a8a,50,6,68767,2,1,5,5,6,0
5c2fb0ee,42,0,28375,1,1,0,4,5,0
5c282ce1,33,9,39301,2,4,5,9,6,0
5c203742,33,10,31118,4,2,5,13,4,0
5c1d5466,61,6,77013,4,1,5,9,2,0
5c19e72a,28,5,23336,1,4,2,5,0,0
5c196caa,18,0,23584,1,2,1,1,2,1
5c18b32e,38,19,52081,4,3,7,11,4,0
5c182df9,41,16,65071,3,2,4,15,5,0
5c16a3cf,46,12,44564,1,3,2,6,2,1
5c1233f0,37,6,34066,4,3,3,6,7,0
5c0ee741,33,5,42305,5,1,4,7,4,0
5c097664,37,7,62464,3,0,4,4,5,0
5c07a3fd,37,6,78705,5,0,5,5,4,0
5c062937,28,10,23901,2,1,1,3,1,0
5bfa16b0,51,5,90600,4,1,5,7,4,0
5bf93da8,24,0,23065,2,2,0,2,0,0
5bf39df4,47,7,82679,1,0,1,1,1,0
5beea8d0,53,19,82152,4,5,7,10,7,0
5be850f2,38,9,46316,1,2,10,3,1,0
5be17478,26,8,30680,5,1,6,13,4,0
5bdfb094,31,0,27800,3,2,1,4,4,0
5bd56384,49,28,69890,2,4,9,10,8,0
5bd4009a,36,0,74591,2,0,3,6,2,0
5bcee1f4,34,5,48690,5,4,10,7,4,0
5bc4c0ab,30,5,21730,2,3,1,8,2,0
5bc3f41d,25,0,23151,1,2,1,4,0,0
5bbcd3e0,40,20,54389,1,4,12,8,3,0
5bb84e2a,52,9,81282,2,2,3,5,4,0
5bb739d9,27,1,34752,1,0,2,2,1,0
5bb3ec21,38,14,113468,1,3,3,8,1,0
5baf0b2a,45,4,82597,5,0,4,7,2,0
5baceaa4,41,15,50421,5,0,10,6,1,0
5b9ccd70,24,3,27116,3,1,4,2,0,0
5b998768,52,7,72897,2,0,6,5,2,0
5b9929de,18,0,26310,3,0,1,5,1,0
5b96689e,41,6,57235,3,0,3,7,1,0
5b9499c1,24,3,22143,4,2,3,6,2,0
5b87a8dc,52,23,69941,5,5,6,13,6,0
5b810d03,41,6,64058,5,0,4,14,4,0
5b73c388,39,17,28782,2,3,9,7,4,0
5b66c3da,34,2,57844,4,0,7,5,3,0
5b5cfaed,53,18,72919,3,3,8,10,3,0
5b5466d6,38,19,89100,2,0,9,13,2,0
5b50b987,50,24,85730,4,3,10,6,2,0
5b4f4e4f,54,7,76934,3,0,5,5,0,0
5b4ba3c8,28,6,34732,3,1,6,3,3,1
5b4b3175,25,5,35105,2,1,3,4,0,1
5b476bdd,42,24,58135,4,3,5,11,5,1
5b470e45,36,16,29623,2,2,4,7,2,0
5b44a496,25,3,28299,5,3,9,5,1,0
5b425568,36,15,75999,4,2,5,18,4,0
5b3fb9c5,47,27,59352,3,3,11,8,5,0
5b357382,51,2,81711,1,0,1,2,4,0
5b30bb15,30,5,22719,2,1,2,2,2,0
5b11037d,31,2,48108,2,1,2,1,2,0
5b0e3710,39,3,56620,2,0,4,4,3,0
5b0740c2,27,2,32451,2,2,3,3,2,0
5aff5314,32,10,19241,3,3,7,10,0,0
5ae36108,40,20,37820,1,3,4,16,2,0
5ae32911,43,18,85670,2,1,5,8,5,0
5ae0736a,53,28,94304,4,1,9,11,4,0
5ae041d7,40,15,30485,4,0,7,10,4,0
5ade5fb3,52,9,88344,5,2,4,5,1,0
5adc8864,28,2,33064,1,1,1,4,6,0
5ad75d40,27,8,29328,1,4,2,7,2,0
5ad2599e,45,1,82272,4,2,2,3,4,0
5ad06e23,37,8,33626,1,2,3,6,3,0
5ace0550,33,10,33010,1,2,5,4,1,0
5ac8104b,28,5,36317,4,2,4,13,3,0
5ac55d30,18,0,21212,2,3,3,4,3,0
5ab5f5b6,58,11,90841,3,1,1,7,1,0
5ab2f190,30,8,32801,5,2,7,6,3,0
5aaff3f6,31,4,30736,3,1,3,5,4,0
5aad2061,50,26,76613,4,3,6,15,2,0
5aabdb7c,63,6,63879,3,2,6,11,4,0
5aab7ee1,23,4,23357,2,0,2,4,0,1
5aa2b24b,39,20,78829,5,3,5,4,7,0
5aa246f1,52,12,65675,1,1,2,3,4,0
5a9f30bd,35,11,34495,4,3,5,10,6,0
5a9efc6f,27,6,32683,4,4,1,4,4,0
5a9cb104,39,18,33495,3,2,4,11,5,0
5a9bf73c,28,6,23128,4,1,6,6,2,0
5a938e3d,42,19,59810,2,4,2,4,4,0
5a8b521f,39,8,59729,3,2,4,8,6,0
5a7cd67c,50,28,74652,4,4,5,8,8,0
5a770099,38,9,71391,1,2,2,5,5,0
5a757cbe,60,2,76183,2,1,0,3,0,0
5a68d5a5,28,4,28400,3,3,2,7,3,1
5a5a8d41,55,2,63702,5,1,4,14,4,0
5a5a82dc,37,5,36471,5,1,4,8,2,0
5a5a5ca9,56,7,73840,1,3,7,4,1,0
5a518e60,44,12,52758,5,3,7,7,5,0
5a4fe3ad,33,8,45126,2,5,6,6,1,0
5a4f64cd,32,13,42821,2,1,3,8,2,0
5a4f5384,53,23,66585,3,4,6,8,9,0
5a4913f2,64,12,81644,2,2,1,5,3,0
5a47419a,68,28,73433,5,0,8,14,3,0
5a46ff9b,50,13,74335,4,2,5,6,2,0
5a3e6f24,41,14,68211,4,2,6,5,4,1
5a3e608e,36,6,34487,1,1,1,5,0,0
5a3b6d88,41,13,43876,5,2,6,12,8,0
5a39bb68,56,29,77583,1,5,7,10,4,0
5a3454ce,40,11,45608,4,3,2,5,5,0
5a340135,24,2,21286,5,2,2,2,2,0
5a2d6758,47,14,77442,5,1,10,10,5,0
5a2c2c49,48,27,77662,5,3,7,12,10,0
5a128c4c,59,26,58064,5,5,9,13,9,0
5a0fb7fe,38,12,40717,3,3,8,9,3,0
5a0ee879,49,24,97773,5,5,9,15,8,0
5a07f016,43,18,51140,4,3,8,10,1,0
5a0329c8,36,10,40804,5,0,10,3,4,0
5a011965,45,0,70939,2,1,3,3,0,0
59ffb9ef,51,30,90616,2,3,8,7,7,0
59fd04f7,39,3,56018,1,1,3,2,2,0
59f87950,52,26,71362,3,1,7,13,9,0
59f5c75f,21,2,26690,4,3,4,8,0,0
59f39d9d,18,0,15000,3,0,4,10,1,0
59f0edeb,36,2,32871,1,1,1,2,2,0
59efbd06,36,5,40334,4,2,6,5,4,0
59ea2cef,31,1,15000,4,1,4,1,1,0
59e8b8a1,23,4,24578,2,2,2,1,1,1
59e8a049,61,16,76996,1,1,4,7,3,0
59df3b3f,43,19,55918,5,6,6,5,9,0
59df2061,51,16,84781,5,6,6,6,9,0
59ddb471,26,5,27976,3,2,7,6,1,0
59d57ce3,32,1,28583,3,2,4,2,2,0
59d45f5b,53,16,76056,1,4,3,5,3,0
59cb6b6e,29,9,28801,3,2,3,8,5,1
59c75320,32,4,55610,2,5,2,6,0,0
59c70b7b,34,6,62454,1,1,1,4,2,0
59c160ad,30,3,48676,3,1,5,3,3,0
59b8de67,37,12,53160,3,2,4,11,1,0
59ad02b0,35,6,48932,4,3,0,7,4,0
59a1276f,63,0,82680,5,2,2,6,3,0
59a10a75,60,28,61848,5,4,8,19,7,0
59a08548,53,25,87471,3,5,6,7,3,1
599c6b6d,41,19,45044,4,1,7,11,6,0
5993b670,62,1,86383,4,1,3,6,1,0
5992e3e4,58,24,56465,2,5,8,14,1,0
598e38dd,40,17,52536,5,2,4,14,6,0
5980cc0a,49,0,65202,4,2,3,6,2,0
5976e9b8,34,5,39763,3,1,4,9,1,0
596b5c35,33,2,49982,4,0,7,4,1,0
596350be,44,10,40449,4,2,5,13,5,0
5950d7c5,50,20,77689,3,8,11,6,7,1
594e544b,25,3,30135,1,2,2,5,1,0
594b06c1,34,12,33799,2,2,4,5,9,0
594711aa,61,10,82243,3,3,3,14,1,0
5946284f,26,5,22085,4,2,4,12,3,0
59458c1d,50,3,62301,4,1,2,8,1,0
5941a1f4,31,0,53154,5,1,4,2,1,0
593f6331,24,4,18351,3,2,2,6,4,0
593d5341,38,1,53542,4,1,3,2,3,0
59387ffb,36,6,32287,4,0,4,8,6,0
5936534c,28,10,32310,5,2,5,6,6,0
592f9296,54,19,78018,5,1,5,10,7,0
592e9c04,42,8,62819,4,2,3,6,0,1
592e1bec,34,13,35536,2,3,2,7,3,0
592d65ba,50,11,76030,5,2,3,4,4,0
592ce9eb,44,10,81334,2,1,5,7,3,0
592780af,30,9,29474,1,4,0,6,3,0
591d7a9f,48,23,96938,1,7,5,14,2,0
591bdf92,51,24,99167,2,4,3,10,3,0
591a3082,42,23,44734,5,2,9,14,6,0
5918dda8,46,8,61117,4,2,2,14,4,0
5910b35d,42,11,69726,5,5,2,6,2,0
590a3d80,38,2,73709,1,1,5,1,1,0
58fd82bb,54,1,69795,5,0,3,10,6,0
58f5e6df,45,4,53480,4,0,3,5,0,0
58f5182f,41,6,61376,5,1,7,9,4,0
58eca578,23,4,17644,4,3,6,5,0,0
58e40a83,38,0,35949,4,1,3,3,3,0
58e23f15,18,0,15000,2,0,2,4,1,0
58e04b07,29,11,27803,1,4,2,8,3,1
58df8573,64,21,58519,4,2,9,13,4,0
58d9c3f5,64,6,69478,3,2,2,8,3,1
58d9a995,32,7,38255,1,0,0,2,2,0
58d8101e,35,4,33810,3,0,1,4,2,0
58d6e172,72,11,69314,5,3,5,7,3,0
58d6526a,26,7,26400,2,0,2,6,1,0
58d04a1a,38,15,61580,1,1,4,8,6,0
58cf77aa,47,7,68906,1,2,2,6,2,0
58cce380,41,3,86278,3,0,2,6,4,0
58c8c601,40,1,62015,1,0,4,1,1,1
58c5bf46,30,9,31494,1,2,3,7,2,0
58c2cc61,40,9,50951,3,4,6,7,2,0
58bf4039,30,6,24310,3,0,2,4,5,0
58a83504,32,5,32766,5,2,3,11,3,0
58a1c6c4,49,21,98325,2,3,5,4,1,0
589ee16a,24,5,25565,1,0,3,3,2,0
589deb7f,53,5,77552,5,1,5,4,2,0
589b37a7,28,1,35306,4,0,1,5,5,0
5895071b,45,4,56424,2,0,0,3,2,0
5883f54d,75,24,61047,2,3,7,8,5,0
587dab96,43,20,45715,5,4,7,14,8,0
5873f8a6,49,2,89890,2,1,2,2,1,0
58725baf,48,13,118425,5,0,7,13,4,0
5863dcec,21,0,22324,4,1,4,4,3,0
585ac4c4,23,4,32301,5,4,2,10,5,0
58560de6,56,12,82106,4,3,3,12,6,0
5852fa60,32,13,15000,5,3,7,8,9,1
58503c13,25,2,29445,1,2,1,2,2,0
584e82fb,31,12,20444,4,0,3,8,4,0
58460d12,21,3,25054,1,3,1,2,3,0
5844bc53,54,14,80969,3,1,9,6,6,0
5840ab63,42,6,68018,2,1,3,5,0,0
583e4599,51,3,82925,5,3,5,9,3,0
58370d81,52,16,95211,5,3,3,9,4,0
583396a6,54,24,74968,1,5,2,8,2,0
5833226b,45,11,54020,5,4,6,10,3,0
582d0bbc,44,18,92475,1,4,9,6,6,0
5825be95,36,11,19002,3,4,4,5,2,0
5821bcd4,30,6,55658,5,1,5,7,1,0
5820377e,40,14,62785,1,5,2,6,5,0
5814b065,39,12,49169,1,2,3,1,3,0
580ce0f8,47,8,62436,1,0,2,4,2,0
57ff65a1,36,18,30114,2,3,3,13,8,1
57fd3c7c,48,7,55307,3,1,1,7,2,0
57fa22cf,45,3,53433,3,1,4,2,7,0
57f5e441,52,12,69507,4,1,9,10,6,0
57f4c863,44,12,56373,5,4,9,9,4,0
57f0fff9,18,0,26739,2,0,1,2,3,0
57dd0907,25,3,27591,2,2,3,6,2,0
57dc2a4f,45,18,79763,5,6,10,11,5,0
57db174d,26,6,30499,3,4,5,5,5,0
57d696d5,58,22,90343,2,2,7,8,4,0
57d2d128,40,10,73341,3,3,5,7,1,0
57ca95e0,32,14,30003,5,2,10,9,2,0
57c346b7,35,9,49423,2,1,3,4,3,0
57c1bd7c,36,11,15000,2,2,1,11,2,0
57c0202e,41,21,66568,3,3,2,10,6,0
57ba4147,38,1,57405,3,1,0,7,3,0
57b4e158,18,0,24662,3,0,1,5,4,1
57b42c69,50,18,88203,5,0,8,11,2,0
57b06370,29,9,32519,2,3,5,4,2,0
57ab1759,54,29,75068,5,1,11,8,7,0
57a83673,18,0,23421,5,0,5,5,5,1
579c3293,41,10,67990,2,0,2,5,4,0
579c0d9b,56,25,78736,1,2,9,14,3,0
5798add3,57,3,81911,3,0,2,7,5,0
57842d36,48,19,83055,2,5,3,9,2,0
5783536c,50,1,87361,5,2,4,6,1,1
577fa7cb,19,1,15000,3,1,1,7,2,0
577bd3fd,35,1,54471,3,0,6,4,1,0
5775d444,30,1,30827,2,0,1,5,3,0
5770bcf0,58,0,85651,2,1,1,2,3,1
576bac41,41,12,56804,5,1,8,7,2,0
576a24af,40,17,61755,3,5,10,7,6,0
5767f668,39,16,40793,1,2,3,4,3,0
5767c735,35,7,49165,4,0,3,10,8,0
576162a3,32,1,60181,2,3,2,2,1,0
575e31f4,54,30,81795,5,3,9,19,3,0
575c140d,37,16,35817,1,5,2,10,3,0
575aa6fe,31,5,26614,5,0,1,4,5,0
5751cfad,48,17,52042,4,3,8,4,5,0
574f03fe,46,20,80476,2,0,8,8,7,0
57466bb8,23,5,26149,4,1,5,3,2,0
573e355f,39,15,68954,3,3,10,8,0,0
5736c0b0,36,8,33588,5,1,5,3,9,0
5732097e,27,5,30222,1,1,2,3,0,0
572b1a4f,58,20,97955,1,4,5,5,7,0
5722f304,39,21,43351,3,1,6,14,3,0
57114f40,47,23,69077,1,5,9,8,2,0
570cdfac,42,15,15558,5,4,9,10,4,0
570b3009,44,12,53798,2,3,4,14,3,0
570af2ed,38,14,21214,1,2,8,7,4,0
570937c1,32,12,45426,4,2,9,8,6,0
570197eb,38,7,61434,1,1,2,3,1,0
56ff189a,44,6,91801,4,2,5,4,4,0
56f3ce56,18,0,19570,5,0,9,3,3,0
56f1277f,21,2,21005,3,2,2,2,2,0
56eb47f0,19,0,18164,1,1,0,3,1,0
56e43e19,30,8,21506,3,3,7,7,4,0
56e39037,39,0,43147,4,2,1,3,1,0
56df92d0,23,1,15111,5,0,2,3,3,0
56d6a178,31,11,27550,1,1,6,5,4,0
56d40759,44,24,77542,3,4,4,10,7,0
56cb1d27,50,8,89325,3,1,2,10,3,0
56c2cfb3,21,2,15000,5,1,2,9,5,0
56c18c9d,43,5,66247,4,3,3,7,1,0
56bde86c,25,4,25851,2,0,2,4,1,0
56ba5adb,24,0,33189,1,2,0,3,1,0
56b8f461,36,10,57171,4,0,7,8,4,0
56b1b2a6,46,10,87380,5,1,3,9,0,0
56ac0287,44,24,57580,4,1,6,11,7,0
56ab97e2,29,9,31008,1,1,2,6,1,1
56a9fb28,37,0,28729,3,2,4,3,2,0
56a96ce7,40,7,71124,2,2,2,3,5,0
56a2dac7,45,8,69635,4,4,2,9,5,0
56a17d9d,39,16,84819,4,4,5,7,8,0
569841f8,29,1,32137,2,5,1,5,4,0
5682d605,46,17,68139,2,2,0,8,1,0
567a5ce6,39,20,63942,4,4,2,16,2,0
566f8bef,38,5,56290,1,1,2,4,1,0
566e8126,45,15,67992,1,4,4,20,4,0
565dbf81,36,12,64920,1,1,3,4,2,0
565b32e5,42,12,75638,4,2,2,13,4,0
5659ae7c,33,4,48580,4,1,4,5,2,0
56525d39,54,12,80350,5,1,5,3,4,0
564e92f6,30,2,44995,2,2,3,7,1,0
564a01f4,28,6,35339,1,0,2,5,2,0
562ad444,35,8,29035,3,2,4,9,2,0
56286a32,38,2,58279,2,3,1,3,2,0
56251f0f,58,18,90976,4,3,9,16,3,0
561db4ea,41,15,24109,3,4,7,13,6,0
561b3990,57,17,76782,3,5,9,14,4,0
560c217d,27,2,32042,4,2,4,1,3,0
560a7d68,43,8,54023,4,1,7,5,1,0
55fd8436,53,16,74772,5,2,6,12,1,0
55fb704a,35,3,46530,2,2,3,3,3,1
55f6b09f,52,20,70341,4,5,11,8,4,0
55f47575,49,11,68005,5,4,7,9,2,0
55f46d9e,27,8,36154,1,2,4,4,2,0
55ed64dc,33,9,52839,2,1,3,10,3,1
55eab085,39,14,50716,4,4,5,8,3,0
55ea38cb,52,29,86638,1,5,4,5,3,0
55dea47d,37,4,41150,4,0,3,12,7,0
55dd31a0,45,25,61683,3,6,5,13,4,0
55cca3f7,21,1,28239,3,0,2,4,3,0
55ca9296,36,13,58624,3,2,11,4,5,0
55c99a3b,46,12,67696,2,1,3,5,2,0
55c93b7f,28,6,24471,1,0,0,5,2,0
55c5f519,48,7,67824,5,2,4,9,3,0
55c101e1,54,29,74396,1,3,7,19,3,0
55ba5cbc,48,8,59546,3,1,1,11,7,0
55b4e33a,44,4,53435,5,2,3,5,9,0
55b45d52,56,26,97108,3,2,10,9,1,0
55b10b1e,40,8,64815,1,1,4,6,1,0
55ae8055,54,9,54009,2,5,2,5,2,0
55aa027e,37,6,40150,4,2,9,5,2,0
55a74311,46,9,58416,3,1,6,5,4,0
55a633f2,48,28,62933,4,3,9,14,6,0
55a38287,49,5,68293,2,1,2,4,3,0
55a349d5,52,13,69791,1,0,4,10,4,0
55a2126a,36,17,71925,5,1,5,13,10,0
55a113af,56,14,83203,4,4,9,12,7,0
559c94b0,32,11,29776,5,2,6,8,4,0
559640a4,37,4,31999,3,2,1,2,4,0
55903b3e,40,8,53273,3,1,5,12,3,1
558a1e75,37,6,30879,3,2,4,4,4,0
557d4578,36,13,42713,5,0,5,14,4,0
5571a49a,45,4,39199,4,3,3,3,4,0
55713b24,31,10,66021,5,2,5,6,8,0
556bc537,20,1,26366,5,1,1,5,2,0
556b770b,50,21,104503,2,3,11,6,6,0
5565b0bf,30,5,56056,3,3,4,4,5,0
5563f949,46,4,50849,4,1,4,8,2,0
55542f93,41,9,62485,1,3,3,5,4,0
55525d01,22,4,20548,4,1,2,3,1,0
554ce992,36,1,27719,3,1,2,8,4,0
554981da,36,17,48608,3,1,3,8,5,0
5545e17c,30,9,15000,3,4,6,5,2,0
5545d642,34,2,40374,2,0,4,4,1,0
55452a06,51,2,78790,5,0,5,6,2,0
552ecab7,29,11,33114,2,3,2,7,2,0
552cee1f,49,17,44689,1,5,6,10,2,0
552a7f6b,47,9,92983,3,1,4,4,2,0
5526e4a3,56,4,69147,4,1,1,4,3,0
55260f07,45,11,84355,3,3,4,7,5,0
5524a59c,23,4,27779,1,0,3,4,2,0
551e3a33,57,11,89830,2,0,2,6,0,0
5518cc3a,42,15,59839,2,2,12,15,3,0
55188b31,22,2,29694,2,2,2,8,1,0
551345d3,51,12,73677,2,1,7,9,5,0
5512b547,56,6,89413,5,3,5,9,3,0
550ee4f6,46,11,56313,1,1,5,3,0,0
550c4fc7,59,24,76362,5,2,11,11,6,0
54fd0d36,63,23,71556,4,2,4,12,6,0
54fa7991,42,14,55663,2,0,6,7,2,1
54edc171,25,0,24148,3,1,2,6,0,0
54e65764,34,2,46605,5,2,2,4,4,0
54e5ce30,47,4,53762,3,2,2,1,4,0
54e3a87b,50,4,80827,1,2,2,4,1,0
54df791e,45,27,51841,5,6,3,14,8,0
54df7517,23,2,29007,3,2,0,3,3,0
54da9064,33,6,36131,5,5,4,5,1,0
54d812bb,22,0,26262,1,1,0,3,1,0
54c462e3,27,6,26538,2,2,5,2,1,0
54b492a1,45,8,83625,5,2,6,8,2,0
54b4324c,48,17,76642,3,3,6,6,1,0
54a5b4e2,46,27,76558,1,2,7,2,6,0
549e19e5,21,1,24869,1,3,2,5,0,0
549d72b2,45,25,62735,5,1,8,12,3,0
549b3ebc,70,16,70195,3,1,6,8,4,0
54997f59,36,18,64812,2,1,8,9,4,0
54972ee2,40,22,63953,2,6,9,7,3,0
548e89e7,40,4,52811,3,1,7,3,3,0
547d365c,24,2,24099,1,0,3,2,0,0
547a5aa1,46,20,57598,3,4,6,13,5,0
546b8911,22,3,27413,3,2,3,4,3,0
5459bdf6,44,25,70632,1,2,7,10,3,0
5453166e,18,0,27190,2,3,1,4,3,0
5452cce9,42,23,81168,5,3,4,14,4,0
5452c401,33,0,61656,5,0,5,3,5,1
544ee670,40,11,61285,5,3,4,4,7,0
544d337d,50,26,86396,3,2,8,13,7,0
544be466,25,2,29422,3,0,3,1,0,0
544b3b13,39,9,39350,2,3,3,4,2,0
5449ee77,40,18,50571,4,1,7,16,4,0
5444bc8a,44,4,59871,2,0,4,6,2,0
54442c24,32,6,33954,3,1,1,5,1,0
5440d5fc,41,11,57894,1,0,5,6,6,0
5439df4f,32,3,15000,1,0,5,4,0,0
5438dfdd,59,30,70129,1,7,12,10,4,0
542de73f,31,12,31576,2,2,4,6,4,0
542d36cf,18,0,16007,3,2,2,5,2,0
